ItemName,ItemID,BasePrice,SellPrice,PriceCoefficient,Weight,Width,Height,InventorySize,CategoryID,SubcategoryID,ShopName,PriceSource,StackCapacity,VisualName,CatalogVisualPath,IconVisualName,CatalogIconPath,DroppedVisualName,CatalogDroppedPath
Key_Warehouse_ReceivingBay_SpecialExit_Annex,978f498d-7ba4-475d-88a9-462be2d68d22,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/English_Key/English_Key.prefab ,Assets/Prefabs/Items/Keys/English_Key/English_Key.prefab,Keys/English_Key/English_Key_GUI.prefab,Assets/Prefabs/Items/Keys/English_Key/English_Key_GUI.prefab,Keys/English_Key/English_Key.prefab ,Assets/Prefabs/Items/Keys/English_Key/English_Key.prefab
Key_Warehouse_SecurityControl,8b3db90b-f67b-4050-987e-b1772a17ba62,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab,Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab
Key_Warehouse_SecurityRoom_Armory,9789377a-fab4-4a01-a5d1-bdeeeb74fc92,100,100,1.00,0.08,1,1,1,23,,None (default),Repository TextAsset,,Keys/Leverlock_Key/Leverlock_Key.prefab,Assets/Prefabs/Items/Keys/Leverlock_Key/Leverlock_Key.prefab,Keys/Leverlock_Key/Leverlock_Key_GUI.prefab,Assets/Prefabs/Items/Keys/Leverlock_Key/Leverlock_Key_GUI.prefab,Keys/Leverlock_Key/Leverlock_Key.prefab,Assets/Prefabs/Items/Keys/Leverlock_Key/Leverlock_Key.prefab
Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_EmployeeStairs,6c47d1ea-a09d-42d5-bf02-9dfb189c8bca,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab,Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab
Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_FireExit,8f19d387-b028-4e07-85fe-66f365e2c5dc,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab,Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab
Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_Manager,297a47cf-a3ad-488d-b93f-41e808ffda76,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/FingerPin_Key/FingerPin_Key.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key.prefab,Keys/FingerPin_Key/FingerPin_Key_GUI.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key_GUI.prefab,Keys/FingerPin_Key/FingerPin_Key.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key.prefab
Key_Warehouse_TemporaryStorage_AdministrationAndTransitOffices_Records,c04753bc-5a94-41e3-b00d-07ded76858d1,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/FingerPin_Key/FingerPin_Key.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key.prefab,Keys/FingerPin_Key/FingerPin_Key_GUI.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key_GUI.prefab,Keys/FingerPin_Key/FingerPin_Key.prefab,Assets/Prefabs/Items/Keys/FingerPin_Key/FingerPin_Key.prefab
Key_Warehouse_UtilityDiagnostics_Systems,365409cf-ca8d-4440-9223-8a704142683b,100,100,1.00,0.05,1,1,1,23,,None (default),Repository TextAsset,,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab,Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2_GUI.prefab,Keys/Perforated_Key_2/Perforated_Key_2.prefab,Assets/Prefabs/Items/Keys/Perforated_Key_2/Perforated_Key_2.prefab
Key_WH_Basement_TechRoom,8ae204d9-0004-4a19-88dc-befb4d65f20a,100,100,1.00,0.08,1,1,1,23,,None (default),Repository TextAsset,,Keys/Leverlock_Key/Leverlock_Key.prefab,Assets/Prefabs/Items/Keys/Leverlock_Key/Leverlock_Key.prefab,Keys/Leverlock_Key/Leverlock_Key_GUI.prefab,Assets/Prefabs/Items/Keys/Leverlock_Key/Leverlock_Key_GUI.prefab,,
KNOCKIA,c8b1ec7a-325f-4628-a9d0-4ad724800ba3,3200,3200,1.00,4,3,4,12,6,23,None (default),Repository TextAsset,,Outfits/AssaultVests/KNOCKIA/KNOCKIA.prefab,Assets/Prefabs/Items/Outfits/AssaultVests/KNOCKIA/KNOCKIA.prefab,Outfits/AssaultVests/KNOCKIA/KNOCKIA_GUI.prefab,Assets/Prefabs/Items/Outfits/AssaultVests/KNOCKIA/KNOCKIA_GUI.prefab,Outfits/AssaultVests/KNOCKIA/KNOCKIA_Dropped.prefab,Assets/Prefabs/Items/Outfits/AssaultVests/KNOCKIA/KNOCKIA_Dropped.prefab
KP7 sight,02bd87e5-e7fa-4d76-80b8-f15f2df2d248,1700,1700,1.00,0.3,1,1,1,20,30,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_03.prefab,,Weapons/Modules/Sights/Sight_03_GUI.prefab,,Weapons/Modules/Sights/Sight_03_Dropped.prefab,
L93 helmet,30a58fa8-3652-4e5d-96ec-24faf183049c,2250,2250,1.00,1.6,2,2,4,7,31,None (default),Repository TextAsset,,Outfits/Helmets/L93_Helmet/L93_Helmet.prefab,Assets/Prefabs/Items/Outfits/Helmets/L93_Helmet/L93_Helmet.prefab,Outfits/Helmets/L93_Helmet/L93_Helmet_GUI.prefab,Assets/Prefabs/Items/Outfits/Helmets/L93_Helmet/L93_Helmet_GUI.prefab,Outfits/Helmets/L93_Helmet/L93_Helmet_Dropped.prefab,Assets/Prefabs/Items/Outfits/Helmets/L93_Helmet/L93_Helmet_Dropped.prefab
Lab scales,23631a25-38e9-4bda-a49f-5de37f214a1f,160,160,1.00,3,2,1,2,17,65,None (default),Repository TextAsset,,Loot/Lab_Scales/Lab_Scales.prefab,Assets/Prefabs/Items/Loot/Lab_Scales/Lab_Scales.prefab,Loot/Lab_Scales/Lab_Scales_GUI.prefab,Assets/Prefabs/Items/Loot/Lab_Scales/Lab_Scales_GUI.prefab,,
LabTubing_01_S,a53035fb-7f02-4a7d-bfc3-95ed0065e825,2550,2550,1.00,1.7,2,1,2,17,63,None (default),Repository TextAsset,,Loot/LabTubing_01_S/LabTubing_01_S.prefab,Assets/Prefabs/Items/Loot/LabTubing_01_S/LabTubing_01_S.prefab,Loot/LabTubing_01_S/LabTubing_01_S_GUI.prefab,Assets/Prefabs/Items/Loot/LabTubing_01_S/LabTubing_01_S_GUI.prefab,,
Ladder,5e7819e7-00e6-4df8-adf0-b16df3bfb8dd,0,0,1.00,0,1,1,1,27,43,None (default),Repository TextAsset,,,,,,,
Laptop Battery,06811963-be6a-462a-9917-fb6457bdfddb,800,800,1.00,1.1,2,1,2,17,66,None (default),Repository TextAsset,,Loot/LaptopBattery/LaptopBattery.prefab,Assets/Prefabs/Items/Loot/LaptopBattery/LaptopBattery.prefab,Loot/LaptopBattery/LaptopBattery_GUI.prefab,Assets/Prefabs/Items/Loot/LaptopBattery/LaptopBattery_GUI.prefab,,
Laser level,c19432b1-5f3d-49b0-9d5a-e7621eed4816,18000,18000,1.00,0.4,1,1,1,17,67,None (default),Repository TextAsset,,Loot/Level_Laser/Level_Laser.prefab,Assets/Prefabs/Items/Loot/Level_Laser/Level_Laser.prefab,Loot/Level_Laser/Level_Laser_GUI.prefab,Assets/Prefabs/Items/Loot/Level_Laser/Level_Laser_GUI.prefab,,
Lead granulated,ce825513-b87c-42c0-9762-2f6eb92d4e35,1,1,1.00,0.005,1,1,1,17,62,None (default),Repository TextAsset,100,Loot/Granulate/Granulate_Lead.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Lead.prefab,Loot/Granulate/Granulate_Lead_GUI.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Lead_GUI.prefab,,
LeakStop,f2e9c005-e2cd-4c52-97cf-60adbba2ddab,200,200,1.00,1,1,1,1,14,90,None (default),Repository TextAsset,,Loot/RepairKitSmall/RepairKitSmall_Leakage.prefab,Assets/Prefabs/Items/Loot/RepairKitSmall/RepairKitSmall_Leakage.prefab,Loot/RepairKitSmall/RepairKitSmall_Leakage_GUI.prefab,Assets/Prefabs/Items/Loot/RepairKitSmall/RepairKitSmall_Leakage_GUI.prefab,,
LeakStop+,178956e4-f121-4c36-91c4-7dec87dd59b0,320,320,1.00,3,2,1,2,14,90,None (default),Repository TextAsset,,Loot/RepairKitMedium/RepairKitMedium_Leakage.prefab,Assets/Prefabs/Items/Loot/RepairKitMedium/RepairKitMedium_Leakage.prefab,Loot/RepairKitMedium/RepairKitMedium_Leakage_GUI.prefab,Assets/Prefabs/Items/Loot/RepairKitMedium/RepairKitMedium_Leakage_GUI.prefab,,
LED lamp,63d51c44-eb2b-4746-aed4-aa6fe281d2bc,11,11,1.00,0.4,1,1,1,17,66,None (default),Repository TextAsset,5,Loot/LEDLamp/LEDLamp.prefab,Assets/Prefabs/Items/Loot/LEDLamp/LEDLamp.prefab,Loot/LEDLamp/LEDLamp_GUI.prefab,Assets/Prefabs/Items/Loot/LEDLamp/LEDLamp_GUI.prefab,,
LeftArm_00_Model_01,e3baaaea-be33-4e8f-acb5-611bd4352052,2000,2000,1.00,12,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01.prefab,BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_00_Model_01/LeftArm_00_Model_01_Dropped.prefab
LeftArm_01_Model_01,0309e0f3-8126-4366-8fbf-f0fc8f0b57af,2500,1500,0.60,12,1,3,3,13,49,SIMPLESHOP01,Repository TextAsset,,BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01.prefab,BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_01/LeftArm_01_Model_01_Dropped.prefab
LeftArm_01_Model_02,38e36363-3c52-4901-bcea-8b40d8b61f2c,2700,2700,1.00,12,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02.prefab,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_Dropped.prefab
LeftArm_01_Model_02_Monster_WIP,12d71fd1-337b-421e-ab22-9527973d8c70,0,0,1.00,12,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02.prefab,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_02/LeftArm_01_Model_02_Dropped.prefab
LeftArm_01_Model_03,0ebceb73-7982-4ecb-90ef-50fd5920bc35,3000,3000,1.00,12,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03.prefab,BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03_GUI.prefab,BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_01_Model_03/LeftArm_01_Model_03_Dropped.prefab
LeftArm_01_Monster_Janitor_01,2637ac0e-b576-461c-9ec5-749a815aa944,0,0,1.00,0,1,1,1,13,49,None (default),Repository TextAsset,,,,,,,
LeftArm_01_Monster_Shared,71ee1192-59dd-4dc5-9923-30d387b2df8f,0,0,1.00,18,1,3,3,13,49,None (default),Repository TextAsset,,,,,,,
LeftArm_01_Monster_Shared_CritIgnore,9de0a6dc-27ff-45d2-beb8-c86aedf16da8,0,0,1.00,0,1,1,1,13,49,None (default),Repository TextAsset,,,,,,,
LeftArm_02_Model_01,6f8b4a62-9113-409b-8d60-c048adb9cb67,2600,2600,1.00,13,1,3,3,13,49,PEDLAR,Repository TextAsset,,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01.prefab,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_Dropped.prefab
LeftArm_02_Model_01_Monster_WIP,4f8a2cca-34b0-42a8-9c5f-558202462528,0,0,1.00,13,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01.prefab,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_01/LeftArm_02_Model_01_Dropped.prefab
LeftArm_02_Model_02,93c789b6-9165-4ce6-b221-8f76abe19d2e,3000,3000,1.00,13,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02.prefab,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_Dropped.prefab
LeftArm_02_Model_02_Monster_WIP,dc9e58ee-04e2-468e-a850-5e674e973e7d,0,0,1.00,13,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02.prefab,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_02/LeftArm_02_Model_02_Dropped.prefab
LeftArm_02_Model_03,a504da84-d56e-4422-a09d-9fa046c83915,3000,3000,1.00,13,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03.prefab,BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03_GUI.prefab,BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_02_Model_03/LeftArm_02_Model_03_Dropped.prefab
LeftArm_03_Model_01,aa3b8e26-c976-4502-b177-b3df43f7ee4c,10000,10000,1.00,18,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01.prefab,BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_03_Model_01/LeftArm_03_Model_01_Dropped.prefab
LeftArm_04_Model_01,cb0b2fa8-c930-4aa7-88da-0dd02ee079d3,9000,9000,1.00,15,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01.prefab,BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_04_Model_01/LeftArm_04_Model_01_Dropped.prefab
LeftArm_05_Model_01,bdf8a0d6-9ae1-4696-a7dd-00254accf7b6,5000,5000,1.00,25,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01.prefab,BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_01/LeftArm_05_Model_01_Dropped.prefab
LeftArm_05_Model_02,54787257-75ce-4177-9ea9-c8935b1618d5,2500,2500,1.00,13,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02.prefab,BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_05_Model_02/LeftArm_05_Model_02_Dropped.prefab
LeftArm_06_Model_01,bce5aaeb-f2f4-4c8f-a7b4-a55061784b10,2000,2000,1.00,7,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01.prefab,BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_06_Model_01/LeftArm_06_Model_01_Dropped.prefab
LeftArm_07_Model_01,2e132d66-ff3f-4ab8-bae5-28e86eb1f764,500,500,1.00,18,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01.prefab,BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01_GUI.prefab,BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_01/LeftArm_07_Model_01_Dropped.prefab
LeftArm_07_Model_02,a78e9d88-75eb-4978-afba-6e54fcde2f12,500,500,1.00,18,1,3,3,13,49,None (default),Repository TextAsset,,BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02.prefab,BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02_GUI.prefab,BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftArms/LeftArm_07_Model_02/LeftArm_07_Model_02_Dropped.prefab
LeftLeg_00_Model_01,757a5638-bc75-462d-9af9-ceb92c6e1460,6000,6000,1.00,22,1,4,4,13,51,None (default),Repository TextAsset,,BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01.prefab,BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01_GUI.prefab,BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_00_Model_01/LeftLeg_00_Model_01_Dropped.prefab
LeftLeg_01_Model_01,255e0cd3-75b0-486e-9166-b1105b895afe,2500,1500,0.60,22,1,4,4,13,51,SIMPLESHOP01,Repository TextAsset,,BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01_GUI.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_01/LeftLeg_01_Model_01_Dropped.prefab
LeftLeg_01_Model_02,1084280e-7e75-460d-ae10-23232e523696,2800,2800,1.00,22,1,4,4,13,51,None (default),Repository TextAsset,,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_GUI.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_Dropped.prefab
LeftLeg_01_Model_02_Monster_WIP,29d7ff6e-a7de-4bf0-b0d2-cf889c1bd868,0,0,1.00,22,1,4,4,13,51,None (default),Repository TextAsset,,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_GUI.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_GUI.prefab,BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_Dropped.prefab,Assets/Prefabs/Items/BodyParts/LeftLegs/LeftLeg_01_Model_02/LeftLeg_01_Model_02_Dropped.prefab
